City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
365,Mahajanga,20,MG,1619755526,78,-15.7167,46.3167,77.0,2.57
366,Sitka,90,US,1619755527,87,57.0531,-135.33,44.6,3.09
367,Daud Khel,48,PK,1619755527,27,32.875,71.5701,90.14000000000001,2.56
368,Khovd,77,MN,1619755527,20,48.0056,91.6419,70.934,2.86
369,Muroto-misakicho,20,JP,1619755527,55,33.2833,134.15,66.2,1.54
370,Isangel,75,VU,1619755528,69,-19.55,169.2667,80.6,4.12
372,Ubari,98,LY,1619755528,19,26.5921,12.7805,80.40200000000007,1.73
373,Ushtobe,44,KZ,1619755528,20,45.2514,77.9838,84.65,5.82
374,Merauke,79,ID,1619755529,70,-8.4667,140.3333,83.15600000000003,4.57
375,Broken Hill,0,AU,1619755529,24,-31.95,141.4333,78.8,3.09
376,Baykit,97,RU,1619755529,68,61.67,96.37,41.9,5.29
377,Upata,100,VE,1619755530,85,8.0086,-62.3989,75.99199999999999,1.34
378,Loa Janan,73,ID,1619755530,62,-0.583,117.095,89.61800000000008,1.31
379,Mae Hong Son,40,TH,1619755530,74,19.3003,97.9685,82.4,0.74
380,Solntsevo,0,RU,1619755530,57,51.4185,36.7499,44.6,4.0
381,Kozhva,58,RU,1619755531,45,65.1073,57.0459,34.98800000000004,2.47
382,Vung Tau,64,VN,1619755531,67,10.346,107.0843,85.92800000000007,6.98
383,Yulara,30,AU,1619755519,15,-25.2406,130.9889,78.8,2.57
384,Padang,94,ID,1619755531,81,-0.9492,100.3543,80.11400000000003,0.85
386,Sorong,98,ID,1619755532,74,-0.8833,131.25,82.58000000000004,0.91
387,Sinnamary,100,GF,1619755532,88,5.3833,-52.95,76.58600000000007,2.71
388,Kandi,96,BJ,1619755532,50,11.1342,2.9386,83.89400000000008,3.17
389,Coyhaique,85,CL,1619755533,96,-45.5752,-72.0662,48.38000000000004,2.01
390,Goma,100,CD,1619755533,89,-1.6792,29.2228,61.03399999999999,1.25
391,Aklavik,27,CA,1619755533,39,68.2191,-135.0107,42.8,2.06
392,Maniitsoq,52,GL,1619755534,76,65.4167,-52.9,34.952000000000076,2.26
393,Severnyy,0,RU,1619755534,53,50.677,36.5532,46.4,6.0
394,Eidfjord,13,NO,1619755534,72,60.4675,7.0719,15.998000000000026,2.46
395,Klaksvík,90,FO,1619755534,80,62.2266,-6.589,35.6,1.54
396,Matadi,100,CD,1619755535,98,-5.8167,13.45,75.48800000000004,0.78
397,Alice Springs,1,AU,1619755471,17,-23.7,133.8833,78.8,1.54
398,Teguise,0,ES,1619755535,77,29.0605,-13.564,64.4,2.57
399,Maşyāf,40,SY,1619755535,59,35.0653,36.3406,62.6,1.03
400,Kualakapuas,40,ID,1619755536,62,-3.0091,114.3876,89.6,4.12
401,Mwanza,84,TZ,1619755536,88,-2.5167,32.9,66.16400000000003,2.55
402,Ayagoz,71,KZ,1619755536,53,47.9714,80.4392,66.99199999999999,5.93
403,Hasaki,20,JP,1619755536,60,35.7333,140.8333,78.99800000000002,5.14
404,Flin Flon,1,CA,1619755537,61,54.7682,-101.865,28.4,1.14
405,Ambon City,40,ID,1619755537,58,-3.6954,128.1814,89.6,3.09
407,Pedasí,100,PA,1619755537,71,7.5333,-80.0333,80.76200000000006,2.23
408,Bariloche,0,AR,1619755538,58,-41.1456,-71.3082,53.6,6.69
409,Buzuluk,30,RU,1619755538,64,52.7807,52.2635,47.66000000000008,1.97
411,Ust-Kuyga,6,RU,1619755538,90,70.0167,135.6,30.704000000000054,1.87
412,Dongsheng,4,CN,1619755539,31,39.8161,109.9776,50.504000000000055,12.64
414,Walvis Bay,0,NA,1619755539,93,-22.9575,14.5053,48.2,3.6
415,Manono,97,CD,1619755539,94,-7.3,27.4167,67.56800000000008,0.75
416,Philadelphia,90,US,1619755540,78,39.9523,-75.1638,69.99800000000002,7.72
417,Pervomayskiy,99,RU,1619755540,46,53.2485,40.2871,48.992,5.07
418,Obama,33,JP,1619755540,50,35.4958,135.746,71.99600000000005,3.58
419,Pangnirtung,100,CA,1619755540,75,66.1451,-65.7125,30.452000000000076,2.55
420,Seoul,75,KR,1619754935,71,37.5683,126.9778,57.2,2.57
421,Bilāspur,3,IN,1619755541,9,22.0833,82.15,99.05,3.28
422,Poquoson,40,US,1619755263,53,37.1224,-76.3458,78.99800000000002,7.2
423,Gumdag,0,TM,1619755541,57,39.2061,54.5906,65.13800000000005,0.48
424,Darhan,70,MN,1619755542,46,49.4867,105.9228,44.52800000000006,2.21
425,Qaqortoq,75,GL,1619755542,81,60.7167,-46.0333,37.4,2.56
426,Longhua,100,CN,1619755542,36,23.6137,114.1919,86.342,1.1
427,Srīvardhan,51,IN,1619755542,56,18.0333,73.0167,86.70200000000008,2.99
428,Pachino,27,IT,1619755543,71,36.7186,15.0907,55.4,2.06
430,Waingapu,44,ID,1619755543,68,-9.6567,120.2641,86.01800000000009,5.0
431,Margate,36,GB,1619755515,80,51.3813,1.3862,42.008,4.01
432,Gijang,0,KR,1619755265,35,35.2442,129.2139,69.8,7.2
433,Mabaruma,100,GY,1619755544,97,8.2,-59.7833,72.44600000000005,2.34
434,Aykhal,44,RU,1619755544,95,66.0,111.5,30.272000000000038,3.74
435,Pangkalanbuun,29,ID,1619755544,50,-2.6833,111.6167,93.25400000000005,1.32
436,Novo Aripuanã,97,BR,1619755544,98,-5.1206,-60.3797,73.14800000000002,0.39
437,Lakatoro,73,VU,1619755545,66,-16.0999,167.4164,81.82400000000001,6.63
438,San Patricio,90,US,1619755545,88,28.017,-97.5169,75.99199999999999,3.6
439,Guerrero Negro,0,MX,1619755545,73,27.9769,-114.0611,63.41000000000008,7.36
440,Indramayu,68,ID,1619755546,64,-6.3264,108.32,85.19000000000003,3.38
441,Burnie,42,AU,1619755546,71,-41.0667,145.9167,59.0,3.13
442,Kyren,97,RU,1619755546,69,51.6828,102.1408,46.16600000000001,0.27
443,Umm Kaddadah,97,SD,1619755546,76,13.6017,26.6876,73.65200000000007,2.81
444,Yarim,79,YE,1619755547,71,14.298,44.3779,56.08399999999999,2.25
445,Chunhuhub,6,MX,1619755547,85,19.55,-88.6833,73.958,1.94
446,Morón,0,AR,1619755547,86,-34.6534,-58.6198,66.00200000000008,0.45
447,Shelburne,100,CA,1619755548,99,44.0787,-80.2041,46.004000000000055,5.7
448,San Vicente,0,AR,1619755548,56,-26.6167,-54.1333,51.22400000000001,1.44
449,Hare Bay,100,CA,1619755548,87,48.8499,-54.0148,42.8,3.09
450,Vardø,40,NO,1619755549,80,70.3705,31.1107,28.4,7.2
451,Oranjemund,1,NA,1619755549,89,-28.55,16.4333,52.86200000000006,4.46
452,Semporna,20,MY,1619755549,66,4.4818,118.6112,89.6,2.57
453,Korla,0,CN,1619755549,11,41.7597,86.1469,79.95200000000008,1.42
454,Laguna,1,US,1619755550,37,38.421,-121.4238,71.6,3.09
455,Kidal,18,ML,1619755550,11,18.4411,1.4078,84.41600000000001,1.2
456,Iberia,75,US,1619755550,88,29.9502,-91.7507,77.0,3.6
457,Fairbanks,75,US,1619755427,81,64.8378,-147.7164,41.0,5.14
458,Port Hardy,90,CA,1619755551,93,50.6996,-127.4199,51.8,3.67
459,São João da Barra,60,BR,1619755551,87,-21.6403,-41.0511,67.38800000000005,5.26
460,Shōbara,75,JP,1619755551,51,34.85,133.0167,71.00600000000003,4.63
462,Mozhaysk,100,RU,1619755552,82,55.5019,36.0272,43.03399999999999,4.37
463,Rome,90,US,1619755552,87,43.2128,-75.4557,50.0,5.66
464,Tura,7,IN,1619755552,23,25.5198,90.2201,95.50400000000005,2.88
465,Marshalltown,1,US,1619755552,43,42.0494,-92.908,55.004000000000055,3.09
466,Carnoustie,75,GB,1619755553,81,56.5014,-2.7091,41.0,3.09
468,Visby,0,SE,1619755553,70,57.6409,18.296,39.992,7.2
469,Souris,20,CA,1619755553,41,49.6172,-100.2612,42.998000000000026,5.14
470,Zhangaözen,100,KZ,1619755554,49,43.3,52.8,59.97200000000004,6.45
471,Ust'-Ishim,7,RU,1619755554,48,57.6935,71.1665,48.938000000000045,4.81
472,Gimli,7,CA,1619755554,64,50.6336,-96.9907,35.6,1.21
473,Mujiayingzi,95,CN,1619755345,11,42.1167,118.7833,52.30400000000005,3.23
474,Kisesa,74,TZ,1619755555,90,-3.0833,34.15,62.42000000000006,2.67
475,Dobšiná,90,SK,1619755555,100,48.8207,20.3699,48.00200000000008,2.57
476,Tocopilla,1,CL,1619755313,72,-22.092,-70.1979,65.91200000000006,3.38
477,Mossamedes,87,AO,1619755556,77,-15.1961,12.1522,73.56200000000005,1.6
478,Ormara,23,PK,1619755557,76,25.2088,64.6357,82.68800000000005,3.79
479,Villa Carlos Paz,0,AR,1619755557,71,-31.4241,-64.4978,60.998000000000026,6.69
480,Chërnaya Kholunitsa,10,RU,1619755557,53,58.8511,51.7154,38.28200000000002,2.38
481,The Valley,20,AI,1619755558,73,18.217,-63.0578,78.8,4.12
482,Marang,40,MY,1619755558,66,5.2056,103.2059,89.6,2.06
483,Nelson Bay,40,AU,1619755558,68,-32.7167,152.15,73.00400000000005,5.14
484,Fukuechō,0,JP,1619755558,35,32.6881,128.8419,71.6,6.69
485,Sarangani,98,PH,1619755559,75,5.4033,125.4636,83.21000000000008,4.94
486,Rock Springs,1,US,1619755559,28,41.5875,-109.2029,55.99400000000007,4.12
487,Bauchi,61,NG,1619755559,21,10.5,10.0,79.34000000000002,2.23
488,Yevsino,13,RU,1619755560,51,54.4172,83.3222,51.008,2.24
489,Hambantota,76,LK,1619755560,70,6.1241,81.1185,84.38000000000004,2.74
490,Mahon,20,ES,1619755560,94,39.8885,4.2658,59.0,3.6
491,Kamenka,99,RU,1619755561,65,51.3223,42.7678,46.99400000000007,3.61
492,Amvrosiyivka,100,UA,1619755561,79,47.7935,38.4777,50.86400000000003,4.73
493,Estelle,40,US,1619755273,94,29.8458,-90.1067,78.8,2.57
494,Brae,20,GB,1619755561,87,60.3964,-1.353,37.4,4.12
495,Nässjö,20,SE,1619755562,75,57.6531,14.6968,33.8,4.12
496,Tignère,95,CM,1619755562,69,7.3667,12.65,66.02000000000007,1.25
497,West Wendover,1,US,1619755557,29,40.7391,-114.0733,64.4,3.6
498,Khabary,35,RU,1619755563,35,53.6259,79.5345,53.780000000000044,3.99
500,Inhambane,20,MZ,1619755563,94,-23.865,35.3833,66.2,2.15
502,Houma,75,US,1619755521,94,29.5958,-90.7195,77.0,2.06
503,Jardim,0,BR,1619755319,42,-21.4803,-56.1381,60.98000000000004,0.99
504,Avera,1,US,1619755564,64,33.194,-82.5271,73.4,3.6
505,Amahai,58,ID,1619755564,67,-3.3333,128.9167,84.97400000000002,2.83
506,Port Hedland,0,AU,1619755564,31,-20.3167,118.5667,93.2,5.66
507,Chicamán,51,GT,1619755564,71,15.4,-90.7667,68.45,1.23
508,Paran'ga,25,RU,1619755565,68,56.7039,49.4047,40.44199999999999,3.48
509,Olustvere,100,EE,1619755565,88,58.5552,25.563,41.0,0.45
510,Waitati,86,NZ,1619755565,64,-45.75,170.5667,55.99400000000007,7.15
511,Havøysund,75,NO,1619755566,64,70.9963,24.6622,30.2,8.23
512,Yatou,42,CN,1619755566,38,37.15,122.3833,55.958000000000006,5.92
513,Windhoek,0,NA,1619755566,61,-22.5594,17.0832,53.99600000000005,2.06
514,Tuburan,40,PH,1619755567,58,6.6439,122.2736,89.6,3.6
515,Zhangye,0,CN,1619755567,13,38.9342,100.4517,73.74199999999999,2.63
516,Haines Junction,100,CA,1619755531,65,60.7522,-137.5108,42.8,3.09
517,Guhāgar,19,IN,1619755567,52,17.4842,73.1929,90.266,2.89
518,Redmond,1,US,1619755317,23,47.674,-122.1215,64.4,3.6
519,Pangody,100,RU,1619755568,95,65.85,74.4859,31.441999999999997,4.63
520,Şebinkarahisar,89,TR,1619755466,69,40.2883,38.4236,53.88800000000005,0.91
521,Abu Dhabi,0,AE,1619755568,54,24.4667,54.3667,86.0,1.54
522,Tambura,100,SS,1619755568,94,5.6,27.4667,67.04600000000005,0.74
523,Kumul,2,CN,1619755569,11,42.8,93.45,80.63600000000007,1.8
524,Gerede,100,TR,1619755569,73,40.8008,32.1969,52.538000000000046,1.15
525,Bosaso,100,SO,1619755569,63,11.2842,49.1816,85.62200000000004,2.11
526,Kitimat,90,CA,1619755570,100,54.0524,-128.6534,46.4,7.2
527,Fort Morgan,1,US,1619755570,58,40.2503,-103.8,55.4,2.06
528,Erenhot,29,CN,1619755570,14,43.6475,111.9767,49.622000000000035,6.79
529,Sisimiut,76,GL,1619755570,79,66.9395,-53.6735,34.79000000000002,2.32
530,Atar,91,MR,1619755571,39,20.5169,-13.0499,76.46000000000008,2.54
532,Wellington,20,NZ,1619755571,68,-41.2866,174.7756,64.4,7.72
533,Sobolevo,100,RU,1619755503,93,54.4299,31.8996,46.45400000000005,7.85
534,Renfrew,10,GB,1619755572,87,55.872,-4.3925,35.6,3.09
535,Nānākuli,90,US,1619755572,54,21.3906,-158.1547,80.6,4.12
536,Black Diamond,100,US,1619755572,100,47.3087,-122.0032,59.0,1.47
537,Lodwar,100,KE,1619755572,54,3.1191,35.5973,82.16600000000001,2.59
538,Kahului,40,US,1619755573,83,20.8947,-156.47,77.0,5.66
539,Gold Coast,75,AU,1619755573,88,-28.0,153.4333,68.0,4.12
540,New Ulm,1,US,1619755573,57,44.3125,-94.4605,55.99400000000007,3.6
541,Kiryat Gat,20,IL,1619755574,77,31.61,34.7642,71.99600000000005,1.54
543,Calvinia,0,ZA,1619755574,84,-31.4707,19.776,44.6,1.69
545,Imst,100,AT,1619755574,94,47.2684,10.6698,42.008,0.45
546,Hammerfest,75,NO,1619755575,68,70.6634,23.6821,26.6,6.17
547,Murgab,75,TM,1619755575,77,37.4966,61.9714,66.2,5.14
548,Bitung,40,ID,1619755576,70,1.4451,125.1824,87.8,3.6
549,Koumac,92,NC,1619755576,59,-20.5667,164.2833,77.43200000000002,3.74
550,Alberton,100,CA,1619755576,75,46.8168,-64.0654,42.8,2.06
551,Canarana,9,BR,1619755576,91,-11.6847,-41.7689,66.88399999999999,4.06
552,Southbridge,100,US,1619755577,99,42.0751,-72.0334,50.0,1.43
553,Okha,97,RU,1619755577,77,53.5739,142.9478,34.016000000000005,3.19
554,La Ronge,18,CA,1619755577,44,55.1001,-105.2842,35.6,1.54
555,Matagami,90,CA,1619755578,65,49.7502,-77.6328,42.8,1.79
556,Eureka,100,US,1619755578,84,40.8021,-124.1637,51.998000000000026,0.45
557,Barra de Tecoanapa,94,MX,1619755578,75,16.5167,-98.75,79.68200000000002,2.16
558,Peniche,96,PT,1619755578,82,39.3558,-9.3811,55.004000000000055,5.28
559,Harrisonburg,75,US,1619755411,68,38.4496,-78.8689,68.0,5.66
560,Polunochnoye,89,RU,1619755579,51,60.8697,60.4153,35.63600000000007,6.01
561,Ca Mau,91,VN,1619755579,47,9.1769,105.15,92.55200000000008,4.96
562,Hudiksvall,2,SE,1619755453,65,61.729,17.1036,33.89000000000002,4.03
563,Tevriz,8,RU,1619755580,53,57.509,72.4042,48.992,4.8
564,Tuatapere,61,NZ,1619755556,75,-46.1333,167.6833,53.00600000000003,6.26
565,Tarbagatay,20,RU,1619755580,42,51.4803,107.3602,46.4,4.0
566,Aquiraz,40,BR,1619755580,89,-3.9014,-38.3911,80.99600000000005,1.03
567,Pochutla,92,MX,1619755580,83,15.7432,-96.4661,80.00600000000003,0.45
568,Rocha,0,UY,1619755581,87,-34.4833,-54.3333,53.258,2.21
569,Samfya,67,ZM,1619755581,94,-11.3649,29.5565,63.96800000000009,2.87
570,Burley,1,US,1619755581,44,42.5357,-113.7928,57.2,2.06
571,Srednekolymsk,100,RU,1619755582,90,67.45,153.6833,30.36200000000006,3.87
572,Faya,20,SA,1619755536,72,18.3851,42.4509,60.8,2.57
573,Kargasok,67,RU,1619755582,78,59.0556,80.8572,42.47600000000009,7.9
574,Belvedere Marittimo,23,IT,1619755582,59,39.6179,15.8617,63.98600000000007,2.35
575,Herat Province,20,AF,1619755583,40,34.5,62.0,71.6,2.06
576,Kozova,100,UA,1619755583,84,49.4354,25.1509,51.998000000000026,2.85
577,Lac du Bonnet,3,CA,1619755583,99,50.2536,-96.0612,33.998000000000026,1.96
578,Mersing,40,MY,1619755584,79,2.4312,103.8405,87.8,1.03
579,Banyuwangi,39,ID,1619755584,59,-8.2325,114.3576,87.44000000000003,2.51
580,Kampong Chhnang,93,KH,1619755584,53,12.1667,104.55,90.21200000000006,3.32
581,Purranque,75,CL,1619755584,88,-40.9167,-73.1667,55.4,7.2
582,Aksu,0,CN,1619755585,10,41.1231,80.2644,78.98000000000005,1.59
583,Puerto Concordia,88,CO,1619755585,98,2.6221,-72.7572,71.09600000000005,0.87
584,San Jerónimo,100,PE,1619755585,79,-11.9472,-75.2829,49.94600000000005,0.55
585,Porto Torres,0,IT,1619755586,100,40.835,8.3972,46.4,1.03
586,Lüderitz,0,NA,1619755586,77,-26.6481,15.1594,54.82400000000001,8.79
587,Abnūb,0,EG,1619755586,40,27.2696,31.1511,69.8,3.09
588,Obo,100,CF,1619755586,94,5.3998,26.4869,67.22600000000008,1.2
589,Pushkino,0,RU,1619755587,65,56.0172,37.8667,44.6,2.0
590,Warwick,90,US,1619755587,100,41.7001,-71.4162,60.008,3.09
591,Chaozhou,20,CN,1619755587,54,23.6651,116.6379,82.4,2.0
592,Guadalupe,75,MX,1619755588,41,25.6833,-100.25,80.6,4.63
593,Najrān,40,SA,1619755582,64,17.4924,44.1277,69.8,2.06
594,Paamiut,6,GL,1619755588,84,61.994,-49.6678,36.30200000000008,1.41
595,Trairi,87,BR,1619755370,92,-3.2778,-39.2689,74.24600000000005,2.24
596,Kalmunai,70,LK,1619755588,65,7.4167,81.8167,85.82000000000006,1.33
597,San Policarpo,22,PH,1619755588,73,12.1791,125.5072,81.48200000000001,3.55
598,San Quintín,0,MX,1619755503,79,30.4833,-115.95,62.582000000000015,2.49
599,Neepawa,20,CA,1619755589,41,50.2289,-99.4664,37.4,5.14
600,Aswān,1,EG,1619755589,13,24.0934,32.907,82.54400000000007,4.2
601,Takāb,8,IR,1619755590,35,36.4009,47.1133,60.96200000000006,1.06
602,Mount Isa,75,AU,1619755569,26,-20.7333,139.5,86.0,6.69
603,Bebedouro,94,BR,1619755590,77,-20.9494,-48.4792,59.05400000000005,4.98
